token_id,name,bio,current_price(eth),cumulative,shooting,finish,defense,vision,background,fur,mouth,eyes,clothes,head,head_accessory,jewellery
7591,,,,164,75,49,31,9,Purple,Brown,Gold Scream,Regular,Shaolin Vest,Bowler,,
7592,,,,186,61,38,45,42,Pink,Brown,Kiss,Angry Wink,Shaolin Vest,,3D Glasses,
7593,,,,206,48,72,59,27,Gold,Pink,Regular,Angry Wink,RKL Tee,RKL Cap Forward,,
7594,,,,249,65,49,68,67,Purple,Green,Full Beard,Closed Scar,Shirt And Tie,Winter Hat,Red Shades,
7595,,,,212,37,47,64,64,Cyan,Brown,Missing Teeth,Angry Scar,Hawaii Shirt,Chopsticks Bun,,
7596,,,,216,46,61,58,51,Dark Blue,Black,Ooh,Wide Scar,Cheetah Dego Tee,Purple Bandana,,
7597,,,,249,53,66,75,55,Light Grey,Pink,Scream,Regular,Striped Tee,Purple Bandana,,
7598,,,,180,46,35,39,60,Grey,Black,Full Beard,Sad,Hawaii Shirt,Chopsticks Bun,,
7599,,,,216,36,54,68,58,Light Grey,Grey,Saber Toothed,Bloodshot,Hawaii Shirt,Beanie,,
7600,,,,264,70,60,48,86,Gold,Grey,Full Beard,Sad,Hawaii Shirt,,,
7601,,,,179,49,47,28,55,Light Grey,Green,Regular,Regular,Shaolin Vest,Green Beret,Vibe Glasses,
7602,,,,153,12,51,53,37,Brown,Brown,Shows Teeth,Wide,Biker Jacket,Winter Hat,,
7603,,,,213,56,49,36,72,Light Grey,Pink,Kiss,Wide Scar,Hawaii Shirt,Blue Pigtails,,
7604,,,,226,67,36,85,38,Brown,Red,Ooh,Closed Scar,RKL Tee,,3D Glasses,
7605,,,,205,42,76,44,43,Cyan,Brown,Drool,Closed Scar,Striped Tee,Beanie,Red Shades,
7606,,,,166,36,56,53,21,Brown,Green,Shows Teeth,Angry Wink,RKL Tee,Blonde Bun,,
7607,,,,176,39,45,43,49,Purple,Sky Blue,Regular,Wide Scar,Dego Tee Blooded,Blonde Bun,,
7608,,,,143,56,37,25,25,Brown,Pink,Full Beard,Regular,Dress,Green Beret,Blue Shades,
7609,,,,163,8,40,58,57,Cyan,Sky Blue,Scream,Bloodshot,Striped Tee,RKL Cap Forward,,
7610,,,,201,30,47,61,63,Light Grey,Brown,Scream,Regular,Tracksuit,RKL Cap Forward,Vibe Glasses,
7611,,,,192,67,67,34,24,Red,White Noise,Cigar,Sad,Biker Jacket,Red Bandana,,
7612,,,,205,43,58,63,41,Light Grey,Pink,Regular,Closed,Shaolin Vest,Green Beret,,
7613,,,,192,52,39,59,42,Brown,Pink,Ooh,Angry,Navy Suit,RKL Cap Sideways,,
7614,,,,163,36,42,53,32,Brown,Grey,Kiss,Wide,,RKL Cap Forward,,
7615,,,,196,61,59,35,41,Red,Black,Gold Scream,Angry Wink,White Tee,Red Bandana,,
7616,,,,209,56,63,38,52,Yellow,White Noise,Drool,Wide,Shaolin Vest,Blonde Bun,,
7617,,,,178,52,12,47,67,Red,Green,Regular,Angry Wink,Striped Tee,,,
7618,,,,264,72,67,44,81,Pink,Black,Regular,Closed,Cheetah Dego Tee,Russian Cap,,
7619,,,,224,43,82,42,57,Brown,Brown,Full Beard,Wide,Shaolin Vest,,,
7620,,,,167,64,34,35,34,Cyan,Green,Kiss,Angry,Monk Robe,,Monocle,
7621,,,,223,27,87,55,54,Grey,Brown,Gold Saber Toothed,Sad,Hawaii Shirt,Horse Jockey Hat,,
7622,,,,185,51,66,19,49,Dark Blue,Green,Ooh,Wide Scar,,Beanie,3D Glasses,
7623,,,,158,32,28,44,54,Purple,Black,Regular,Regular,Biker Jacket,,,
7624,,,,171,26,44,34,67,Gold,Pink,Full Beard,Regular,Shaolin Vest,Blonde Bun,,
7625,,,,243,58,62,61,62,Gold,Pink,Regular,Wide,Monk Robe,Winter Hat,,
7626,,,,173,24,52,43,54,Yellow,Brown,Regular,Bloodshot,,,,
7627,,,,202,60,48,34,60,Pink,Black,Regular,Bloodshot,Navy Suit,,Red Shades,
7628,,,,212,44,35,69,64,Yellow,Sky Blue,Missing Teeth,Closed Scar,Trippy Tee,Winter Hat,,
7629,,,,154,37,43,21,53,Purple,Sky Blue,Scream,Regular,,Green Beret,,
7630,,,,172,45,51,37,39,Light Grey,Grey,Gold Smirk,Closed,Striped Tee,Winter Hat,,
7631,,,,228,62,54,63,49,Grey,Black,Tongue Out,Wide,Dego Tee Blooded,King Band,,
7632,,,,215,49,37,89,40,Light Grey,Brown,Regular,Angry,Hawaii Shirt,,Red Shades,
7633,,,,237,59,54,60,64,Purple,Brown,Shows Teeth,Angry Scar,Striped Tee,,,
7634,,,,173,40,62,49,22,Dark Blue,Sky Blue,Drool,Regular,Navy Suit,Purple Bandana,,
7635,,,,207,62,15,76,54,Pink,Green,Regular,Wide,Green Kimono,Winter Hat,Red Shades,
7636,,,,168,44,41,33,50,Light Grey,Brown,Saber Toothed,Sad,Biker Jacket,Beanie,,
7637,,,,206,35,50,56,65,Dark Blue,Pink,Kiss,Wide Scar,Striped Tee,Purple Bandana,,
7638,,,,151,35,34,40,42,Cyan,Grey,Missing Teeth,Bloodshot,,,,
7639,,,,132,34,41,30,27,Yellow,Black,Saber Toothed,Closed,Biker Jacket,Horse Jockey Hat,Vibe Glasses,
7640,,,,143,24,55,39,25,Red,Black,Drool,Wide,Cyan Jersey,Ski Glasses,,
7641,,,,240,45,74,48,73,Yellow,Sky Blue,Shows Teeth,Closed Scar,Cheetah Dego Tee,Horse Jockey Hat,,
7642,,,,198,36,54,33,75,Brown,Green,Regular,Closed,Dego Tee Blooded,Beanie,Red Shades,
7643,,,,200,54,76,31,39,Light Blue,Green,Full Beard,Sad,,RKL Cap Forward,,
7644,,,,204,59,48,52,45,Yellow,Pink,Gold Saber Toothed,Sad,Lab Coat,,,
7645,,,,195,62,56,31,46,Purple,Brown,Shows Teeth,Angry,RKL Tee,,Gold Stud,
7646,,,,250,61,57,45,87,Pink,Pink,Saber Toothed,Wide,,Green Beret,,
7647,,,,201,69,59,39,34,Pink,Black,Ooh,Bloodshot,,Blonde Bun,,
7648,,,,186,52,31,60,43,Red,Red,Regular,Angry Wink,Striped Tee,RKL Cap Forward,Blue Shades,
7649,,,,194,13,76,52,53,Grey,Brown,Ooh,Angry Scar,Biker Jacket,RKL Cap Forward,3D Glasses,
7650,,,,131,14,35,38,44,Yellow,Pink,Ooh,Angry Scar,Cyan Jersey,Bowler,,
7651,,,,192,56,33,45,58,Cyan,Green,Regular,Wide,White Tee,Bowler,,
7652,,,,279,72,46,72,89,Yellow,Black,Shows Teeth,Regular,Shaolin Vest,Russian Cap,Blue Shades,
7653,,,,208,50,30,36,92,Pink,Green,Tongue Out,Angry Scar,Shaolin Vest,,,
7654,,,,180,49,22,41,68,Gold,Red,Regular,Angry,Cheetah Dego Tee,,,
7655,,,,170,58,21,35,56,Light Blue,Sky Blue,Gold Smirk,Regular,Tracksuit,,,
7656,,,,231,56,56,67,52,Cyan,Sky Blue,Full Beard,Closed Scar,Shirt And Tie,,Blue Shades,
7657,,,,196,50,60,44,42,Pink,Black,Shows Teeth,Regular,Hawaii Shirt,King Band,,
7658,,,,173,31,46,55,41,Red,Brown,Regular,Wide Scar,Cheetah Dego Tee,Purple Bandana,Monocle,
7659,,,,159,53,38,36,32,Cyan,Sky Blue,Regular,Bloodshot,Trippy Tee,Beanie,,
7660,,,,188,71,23,43,51,Grey,White Noise,Regular,Wide Scar,Hawaii Shirt,,,
7661,,,,235,81,69,34,51,Pink,Red,Scream,Regular,White Tee,Blue Pigtails,,
7662,,,,243,97,46,78,22,Purple,Red,Saber Toothed,Bloodshot,Trippy Tee,Ski Glasses,,
7663,,,,206,64,52,62,28,Light Grey,Red,Kiss,Regular,Red Kimono,Ski Glasses,,
7664,,,,208,39,59,60,50,Grey,Pink,Saber Toothed,Regular,White Tee,Bowler,,
7665,,,,180,48,54,20,58,Purple,Sky Blue,Ooh,Bloodshot,Dego Tee Blooded,,,
7666,,,,187,39,48,44,56,Light Blue,Brown,Gold Smirk,Angry Wink,,RKL Cap Sideways,,
7667,,,,245,66,50,68,61,Red,Grey,Gold Smirk,Regular,,,3D Glasses,
7668,,,,254,58,65,73,58,Brown,Brown,Referee,Wide,,,,
7669,,,,201,36,41,60,64,Brown,Green,Scream,Closed,Biker Jacket,Green Beret,Gold Stud,
7670,,,,198,31,33,76,58,Brown,Red,Ooh,Bloodshot,Shirt And Tie,RKL Cap Sideways,,
7671,,,,208,50,36,44,78,Red,White Noise,Ooh,Wide,Biker Jacket,,,
7672,,,,208,57,40,56,55,Gold,Grey,Regular,Sad,Shaolin Vest,,,
7673,,,,158,18,46,52,42,Dark Blue,Brown,Gold Smirk,Angry Scar,Dego Tee Blooded,Blonde Bun,,
7674,,,,277,71,54,84,68,Purple,Brown,Saber Toothed,Wide,Green Kimono,Bowler,,
7675,,,,181,33,47,32,69,Dark Blue,Grey,Kiss,Angry Scar,Dress,Red Bandana,Gold Stud,
7676,,,,196,62,40,38,56,Yellow,Black,Kiss,Angry Scar,,RKL Cap Sideways,,
7677,,,,168,45,76,22,25,Grey,Brown,Shows Teeth,Regular,,RKL Cap Forward,Red Shades,
7678,,,,242,40,74,63,65,Cyan,Black,Ooh,Regular,Tracksuit,,Blue Shades,
7679,,,,199,54,45,42,58,Grey,Pink,Full Beard,Closed Scar,White Tee,Beanie,,
7680,,,,203,41,50,47,65,Red,Red,Ooh,Wide,Red Kimono,Blue Pigtails,,
7681,,,,205,53,70,57,25,Dark Blue,Pink,Regular,Wide,Cyan Jersey,RKL Cap Sideways,Vibe Glasses,
7682,,,,170,52,25,47,46,Yellow,Black,Gold Smirk,Regular,Trippy Tee,Cap Forward,,
7683,,,,193,39,43,61,50,Brown,Brown,Regular,Angry Wink,,Purple Bandana,,
7684,,,,189,56,54,44,35,Purple,Grey,Gold Saber Toothed,Bloodshot,Biker Jacket,,,
7685,,,,298,66,75,82,75,Brown,Grey,Kiss,Closed Scar,Shirt And Tie,RKL Cap Forward,,
7686,,,,172,30,16,53,73,Light Blue,White Noise,Regular,Angry,Shirt And Tie,Red Bandana,Blue Shades,
7687,,,,237,83,55,55,44,Brown,Pink,Regular,Sad,Striped Tee,,Red Shades,
7688,,,,243,66,62,58,57,Yellow,Black,Regular,Closed Scar,Biker Jacket,Bowler,3D Glasses,
7689,,,,175,28,33,73,41,Light Blue,Green,Saber Toothed,Wide,Shaolin Vest,Cap Forward,,
7690,,,,147,42,41,41,23,Brown,Pink,Ooh,Wide Scar,Fusion Gi,,,
7691,,,,205,42,41,47,75,Cyan,Red,Cigar,Angry,,Bowler,,
7692,,,,169,44,39,42,44,Pink,Red,Full Beard,Angry Wink,,,,
7693,,,,242,68,66,66,42,Brown,Brown,Regular,Regular,Cyan Jersey,,,
7694,,,,175,36,37,57,45,Pink,Brown,Gold Smirk,Wide Scar,Trippy Tee,Beanie,Vibe Glasses,
7695,,,,175,41,36,62,36,Pink,White Noise,Kiss,Closed,Dress,King Band,Red Shades,
7696,,,,224,40,50,64,70,Grey,Brown,Saber Toothed,Angry Scar,Red Kimono,Bowler,,
7697,,,,218,27,52,74,65,Red,Pink,Missing Teeth,Wide,Dego Tee Blooded,Ski Glasses,Blue Shades,
7698,,,,151,28,47,35,41,Light Blue,Brown,Drool,Regular,Hawaii Shirt,,,
7699,,,,199,35,52,51,61,Gold,Red,Kiss,Regular,Lab Coat,Beanie,,
7700,,,,192,56,51,35,50,Brown,White Noise,Regular,Regular,Cyan Jersey,Purple Bandana,Vibe Glasses,
7701,,,,201,51,43,56,51,Brown,Green,Shows Teeth,Wide Scar,Hawaii Shirt,Ski Glasses,,
7702,,,,245,67,58,78,42,Brown,White Noise,Regular,Sad,,Winter Hat,,
7703,,,,240,48,78,43,71,Light Grey,Brown,Regular,Regular,Cyan Jersey,Beanie,,
7704,,,,189,50,59,56,24,Grey,Red,Saber Toothed,Angry Wink,,Horse Jockey Hat,,
7705,,,,199,66,55,43,35,Gold,Black,Gold Smirk,Sad,Dego Tee Blooded,King Band,,
7706,,,,243,74,36,75,58,Light Blue,Brown,Saber Toothed,Sad,Navy Suit,Purple Bandana,,
7707,,,,219,62,73,40,44,Grey,Red,Gold Scream,Closed,,,Gold Stud,
7708,,,,189,56,29,50,54,Brown,Red,Ooh,Angry Wink,Red Kimono,Red Bandana,,
7709,,,,212,59,42,61,50,Grey,Green,Kiss,Wide,Green Kimono,Red Bandana,,
7710,,,,200,46,46,72,36,Light Grey,White Noise,Regular,Wide,,Bowler,,
7711,,,,187,34,44,55,54,Gold,Red,Gold Scream,Regular,Shirt And Tie,Cap Forward,3D Glasses,
7712,,,,199,46,63,58,32,Red,Green,Missing Teeth,Bloodshot,Dego Tee Blooded,,Red Shades,
7713,,,,215,47,79,43,46,Grey,Camo,Regular,Red Glow,Robo Arm,Gold Horns,,
7714,,,,176,43,36,67,30,Brown,Black,Saber Toothed,Regular,Monk Robe,,,
7715,,,,225,52,49,45,79,Brown,Grey,Regular,Closed,,,,
7716,,,,228,43,66,56,63,Gold,Pink,Regular,Regular,Monk Robe,Blonde Bun,,
7717,,,,199,46,47,72,34,Yellow,Brown,Regular,Wide Scar,,Purple Bandana,,
7718,,,,196,46,46,47,57,Light Blue,Black,Full Beard,Sad,,Blonde Bun,Vibe Glasses,
7719,,,,167,71,47,13,36,Cyan,Brown,Saber Toothed,Wide,Biker Jacket,,,
7720,,,,198,42,52,43,61,Yellow,Brown,Full Beard,Wide,,Bowler,,
7721,,,,192,52,53,46,41,Red,Black,Missing Teeth,Closed Scar,,Cap Forward,,
7722,,,,256,35,83,57,81,Dark Blue,Black,Regular,Regular,,Blue Pigtails,,
7723,,,,182,34,50,74,24,Yellow,Black,Gold Saber Toothed,Sad,,Red Bandana,,
7724,,,,172,29,37,42,64,Purple,Pink,Missing Teeth,Sad,Striped Tee,RKL Cap Sideways,Blue Shades,
7725,,,,153,23,46,50,34,Purple,Brown,Scream,Wide Scar,Fusion Gi,Cap Forward,Broken Glasses,
7726,,,,183,60,45,50,28,Red,Brown,Tongue Out,Bloodshot,Navy Suit,Winter Hat,,
7727,,,,171,34,47,51,39,Grey,Brown,Gold Scream,Regular,Shaolin Vest,Russian Cap,,
7728,,,,208,57,50,51,50,Pink,Sky Blue,Shows Teeth,Angry Wink,Cyan Jersey,,,
7729,,,,205,48,44,62,51,Red,Sky Blue,Full Beard,Bloodshot,Cyan Jersey,Bowler,,
7730,,,,212,76,49,52,35,Dark Blue,Green,Ooh,Sad,Monk Robe,,,
7731,,,,233,54,76,30,73,Pink,Sky Blue,Gold Smirk,Angry Wink,Biker Jacket,,Blue Shades,
7732,,,,224,71,46,39,68,Light Blue,White Noise,Tongue Out,Closed Scar,Hawaii Shirt,Red Bandana,,
7733,,,,157,59,40,13,45,Cyan,White Noise,Gold Saber Toothed,Regular,Cheetah Dego Tee,RKL Cap Sideways,,
7734,,,,193,55,44,64,30,Grey,Brown,Regular,Regular,,Bowler,Monocle,
7735,,,,179,54,36,31,58,Red,Green,Regular,Regular,Tracksuit,Chopsticks Bun,,
7736,,,,163,31,36,43,53,Yellow,Brown,Regular,Wide Scar,,Purple Bandana,,
7737,,,,183,31,53,74,25,Gold,Black,Missing Teeth,Wide Scar,,Green Beret,Vibe Glasses,
7738,,,,223,47,64,53,59,Cyan,Black,Saber Toothed,Regular,Trippy Tee,,,
7739,,,,219,64,60,68,27,Pink,Red,Drool,Sad,Striped Tee,RKL Cap Sideways,Blue Shades,
7740,,,,185,44,29,81,31,Grey,Green,Regular,Angry,Shirt And Tie,Beanie,Red Shades,
7741,,,,193,66,43,45,39,Light Grey,Sky Blue,Scream,Closed,Navy Suit,Winter Hat,,
7742,,,,165,26,65,44,30,Red,Red,Regular,Angry,,Winter Hat,,
7743,,,,202,51,45,62,44,Light Grey,Sky Blue,Scream,Wide,White Tee,,,
7744,,,,213,65,38,58,52,Yellow,Pink,Missing Teeth,Angry,RKL Tee,Bowler,Red Shades,
7745,,,,127,38,29,37,23,Purple,Brown,Tongue Out,Regular,Shirt And Tie,King Band,,
7746,,,,212,61,38,57,56,Yellow,Grey,Tongue Out,Angry Wink,Biker Jacket,,,
7747,,,,190,41,75,24,50,Yellow,Pink,Regular,Angry Wink,Monk Robe,RKL Cap Sideways,,
7748,,,,205,52,51,59,43,Purple,Grey,Kiss,Regular,Monk Robe,,,
7749,,,,239,59,43,73,64,Red,Brown,Tongue Out,Wide,Trippy Tee,Winter Hat,,
7750,,,,216,59,35,88,34,Light Grey,White Noise,Drool,Wide Scar,,RKL Cap Sideways,,
7751,,,,183,58,43,59,23,Brown,Green,Drool,Regular,Tracksuit,RKL Cap Sideways,Vibe Glasses,
7752,,,,220,49,41,56,74,Brown,Black,Ooh,Wide Scar,,Ski Glasses,,
7753,,,,220,65,38,76,41,Red,Pink,Shows Teeth,Bloodshot,,Winter Hat,,
7754,,,,242,48,42,95,57,Red,White Noise,Saber Toothed,Regular,Striped Tee,Chopsticks Bun,,
7755,,,,186,54,44,47,41,Light Blue,Green,Regular,Regular,White Tee,Chopsticks Bun,Monocle,
7756,,,,186,68,48,55,15,Pink,Black,Saber Toothed,Angry,Cyan Jersey,RKL Cap Sideways,Broken Glasses,
7757,,,,233,55,55,78,45,Brown,Pink,Kiss,Closed,Shaolin Vest,RKL Cap Forward,,
7758,,,,166,32,24,50,60,Brown,Pink,Full Beard,Bloodshot,White Tee,Cap Forward,,
7759,,,,171,35,29,40,67,Gold,Sky Blue,Regular,Bloodshot,Biker Jacket,,,
7760,,,,171,37,28,47,59,Yellow,Pink,Kiss,Wide,Cyan Jersey,,Gold Stud,
7761,,,,194,34,63,74,23,Brown,Brown,Regular,Regular,Dress,Blonde Bun,,
7762,,,,188,42,67,40,39,Pink,Sky Blue,Ooh,Wide Scar,Striped Tee,Bowler,,
7763,,,,221,69,64,44,44,Pink,Red,Gold Smirk,Wide Scar,Cyan Jersey,RKL Cap Sideways,,
7764,,,,225,74,49,41,61,Yellow,Sky Blue,Regular,Angry Scar,Trippy Tee,Winter Hat,,
7765,,,,163,39,41,44,39,Gold,Black,Kiss,Wide,White Tee,Ski Glasses,,
7766,,,,201,29,62,54,56,Grey,Black,Missing Teeth,Sad,Striped Tee,,Red Shades,
7767,,,,177,66,22,30,59,Light Blue,Pink,Regular,Angry,Dress,Horse Jockey Hat,Vibe Glasses,
7768,,,,195,27,46,66,56,Dark Blue,Grey,Saber Toothed,Sad,Dress,,,
7769,,,,130,10,37,33,50,Pink,Pink,Missing Teeth,Angry Wink,,Blonde Bun,,
7770,,,,231,80,52,46,53,Yellow,Brown,Regular,Regular,,Cap Forward,,
7771,,,,208,50,52,42,64,Yellow,Black,Saber Toothed,Regular,Tracksuit,Blonde Bun,Blue Shades,
7772,,,,232,78,46,39,69,Light Grey,Grey,Missing Teeth,Regular,Trippy Tee,Blue Pigtails,,
7773,,,,220,33,60,71,56,Grey,Grey,Regular,Regular,Tracksuit,RKL Cap Sideways,,
7774,,,,156,53,23,37,43,Dark Blue,Grey,Shows Teeth,Regular,Cheetah Dego Tee,King Band,,
7775,,,,245,44,72,73,56,Light Blue,Red,Gold Saber Toothed,Wide Scar,Shirt And Tie,Purple Bandana,,
7776,,,,157,26,23,60,48,Cyan,Brown,Gold Smirk,Closed,,King Band,,
7777,,,,144,29,53,32,30,Yellow,Black,Tongue Out,Wide Scar,White Tee,Tophat,,
7778,,,,215,38,78,54,45,Light Grey,Sky Blue,Gold Saber Toothed,Bloodshot,Hawaii Shirt,Cap Forward,,
7779,,,,197,64,26,64,43,Purple,Brown,Gold Smirk,Closed Scar,Fusion Gi,,Blue Shades,
7780,,,,201,62,40,48,51,Dark Blue,Brown,Gold Smirk,Bloodshot,Cyan Jersey,Blonde Bun,,
7781,,,,112,29,14,44,25,Light Blue,Black,Saber Toothed,Angry Scar,,,,
7782,,,,192,22,84,42,44,Red,Brown,Kiss,Wide,Striped Tee,Beanie,,
7783,,,,240,58,49,62,71,Red,Pink,Drool,Sad,Shirt And Tie,Ski Glasses,,
7784,,,,209,74,49,37,49,Dark Blue,Sky Blue,Tongue Out,Wide,,King Band,,
7785,,,,176,69,20,43,44,Cyan,Pink,Tongue Out,Regular,Dego Tee Blooded,Bowler,,
7786,,,,221,76,53,34,58,Brown,Red,Regular,Wide,White Tee,RKL Cap Forward,Blue Shades,
7787,,,,208,29,55,68,56,Grey,Green,Shows Teeth,Sad,Trippy Tee,Beanie,Monocle,
7788,,,,182,33,44,54,51,Purple,Pink,Ooh,Regular,White Tee,Red Bandana,Vibe Glasses,
7789,,,,197,38,46,63,50,Red,Grey,Kiss,Wide,Striped Tee,,,
7790,,,,197,47,55,32,63,Grey,Sky Blue,Gold Smirk,Regular,Striped Tee,Horse Jockey Hat,Red Shades,
7791,,,,186,60,43,46,37,Red,Red,Gold Smirk,Angry,Shirt And Tie,,Red Shades,
7792,,,,193,48,48,62,35,Red,Black,Regular,Wide,,RKL Cap Forward,Red Shades,
7793,,,,200,32,79,45,44,Brown,Black,Regular,Sad,,,,
7794,,,,211,58,63,37,53,Light Blue,Red,Shows Teeth,Angry,Cheetah Dego Tee,RKL Cap Forward,Vibe Glasses,
7795,,,,231,64,47,57,63,Light Grey,Pink,Regular,Sad,Hawaii Shirt,,,
7796,,,,223,78,35,57,53,Yellow,Green,Kiss,Wide,Biker Jacket,,,
7797,,,,207,68,28,53,58,Grey,Grey,Missing Teeth,Regular,,,Blue Shades,
7798,,,,229,37,73,57,62,Cyan,Red,Ooh,Regular,Navy Suit,Cap Forward,Vibe Glasses,
7799,,,,201,63,33,46,59,Light Grey,Green,Tongue Out,Angry Wink,,,Vibe Glasses,
7800,,,,210,33,60,55,62,Pink,Pink,Gold Scream,Bloodshot,Red Kimono,Cap Forward,,
7801,,,,205,54,63,18,70,Cyan,Brown,Regular,Regular,,Green Beret,,
7802,,,,153,24,64,38,27,Yellow,Grey,Saber Toothed,Angry Wink,Biker Jacket,,Monocle,
7803,,,,219,81,17,59,62,Grey,Pink,Scream,Closed,Biker Jacket,Blonde Bun,3D Glasses,
7804,,,,214,53,53,59,49,Yellow,Red,Shows Teeth,Regular,Dego Tee Blooded,,,
7805,,,,194,29,41,71,53,Pink,Red,Saber Toothed,Sad,Navy Suit,Bowler,,
7806,,,,160,35,58,18,49,Dark Blue,Brown,Regular,Bloodshot,,Winter Hat,,
7807,,,,241,62,57,65,57,Light Grey,White Noise,Regular,Wide,Shaolin Vest,Red Bandana,,
7808,,,,181,34,55,34,58,Pink,Red,Tongue Out,Wide,Biker Jacket,,,
7809,,,,179,55,32,38,54,Pink,Brown,Shows Teeth,Regular,Cheetah Dego Tee,RKL Cap Forward,Gold Stud,
7810,,,,184,49,36,47,52,Red,Red,Regular,Angry Scar,White Tee,Chopsticks Bun,,
7811,,,,142,36,32,35,39,Brown,Black,Regular,Sad,Cyan Jersey,Chopsticks Bun,,
7812,,,,227,22,71,64,70,Cyan,Red,Regular,Bloodshot,Hawaii Shirt,Blonde Bun,,
7813,,,,166,52,41,28,45,Purple,Brown,Ooh,Regular,Hawaii Shirt,RKL Cap Forward,,
7814,,,,201,62,22,27,90,Purple,Brown,Missing Teeth,Regular,Cheetah Dego Tee,RKL Cap Sideways,,
7815,,,,203,56,44,68,35,Yellow,Black,Missing Teeth,Sad,,Winter Hat,Gold Stud,
7816,,,,251,53,62,80,56,Yellow,Brown,Regular,Angry,Shaolin Vest,Green Beret,,
7817,,,,217,47,85,39,46,Yellow,Sky Blue,Drool,Wide,Dress,Blonde Bun,,
7818,,,,168,65,50,35,18,Gold,Red,Regular,Regular,,Bowler,,
7819,,,,210,44,74,64,28,Light Blue,Gold,Diamond Teeth,Red Glow,,Mamba Band,,
7820,,,,204,71,41,46,46,Light Grey,White Noise,Ooh,Angry,Yellow Suit,,,
7821,,,,218,59,65,49,45,Brown,Black,Regular,Regular,Shaolin Vest,Blue Pigtails,,
7822,,,,228,36,54,67,71,Brown,Black,Saber Toothed,Sad,Navy Suit,,,
7823,,,,193,39,68,43,43,Red,Sky Blue,Scream,Sad,Dego Tee Blooded,,,
7824,,,,192,54,35,40,63,Yellow,Brown,Saber Toothed,Angry,Biker Jacket,King Band,,
7825,,,,161,21,54,27,59,Dark Blue,Grey,Saber Toothed,Angry,,Red Bandana,,
7826,,,,215,51,67,46,51,Brown,Grey,Saber Toothed,Regular,Trippy Tee,Russian Cap,,
7827,,,,191,78,44,39,30,Brown,White Noise,Regular,Bloodshot,Cheetah Dego Tee,,,
7828,,,,188,59,35,43,51,Gold,Pink,Regular,Wide,Cyan Jersey,,,
7829,,,,186,51,47,53,35,Purple,Pink,Saber Toothed,Closed,Cyan Jersey,Bowler,Red Shades,
7830,,,,193,49,68,33,43,Cyan,Pink,Missing Teeth,Sad,White Tee,,3D Glasses,
7831,,,,143,31,29,23,60,Light Blue,Pink,Saber Toothed,Closed Scar,Striped Tee,Blonde Bun,,
7832,,,,210,60,54,40,56,Gold,White Noise,Scream,Closed Scar,Shaolin Vest,King Band,Blue Shades,
7833,,,,228,59,71,28,70,Yellow,Pink,Shows Teeth,Closed,Cyan Jersey,Tophat,Blue Shades,
7834,,,,258,71,63,55,69,Light Grey,Pink,Kiss,Wide,Dego Tee Blooded,,,
7835,,,,278,70,78,82,48,Gold,Brown,Saber Toothed,Wide Scar,Cyan Jersey,,,
7836,,,,191,61,55,42,33,Purple,Green,Regular,Sad,,,Monocle,
7837,,,,177,25,58,44,50,Red,Red,Shows Teeth,Angry Wink,Biker Jacket,Blonde Bun,,
7838,,,,237,80,44,54,59,Yellow,Brown,Referee,Regular,Biker Jacket,Bowler,,
7839,,,,185,45,42,52,46,Dark Blue,Pink,Kiss,Closed Scar,Cyan Jersey,Green Beret,,
7840,,,,234,74,65,61,34,Pink,Green,Regular,Regular,Hawaii Shirt,,Monocle,
7841,,,,270,81,69,67,53,Light Grey,Red,Missing Teeth,Angry Scar,Fusion Gi,Red Bandana,,
7842,,,,197,45,54,52,46,Red,Brown,Scream,Regular,Hawaii Shirt,Cap Forward,,
7843,,,,169,33,48,38,50,Dark Blue,Brown,Shows Teeth,Bloodshot,Tracksuit,Beanie,,
7844,,,,166,59,21,49,37,Dark Blue,Pink,Tongue Out,Angry,Trippy Tee,Chopsticks Bun,,
7845,,,,231,51,54,55,71,Pink,Grey,Missing Teeth,Closed Scar,Trippy Tee,King Band,,
7846,,,,163,45,50,49,19,Brown,Sky Blue,Referee,Bloodshot,Shirt And Tie,Tophat,,
7847,,,,187,27,61,68,31,Yellow,Pink,Scream,Closed,Striped Tee,Purple Bandana,,
7848,,,,189,52,26,60,51,Dark Blue,Brown,Gold Scream,Closed,Cyan Jersey,Ski Glasses,,
7849,,,,162,53,38,37,34,Grey,Sky Blue,Saber Toothed,Angry Wink,Cyan Jersey,Horse Jockey Hat,,
7850,,,,178,2,75,44,57,Grey,Black,Regular,Wide,,Russian Cap,,
7851,,,,168,56,49,38,25,Gold,Hyper Cat,Bubble Gum,Regular,Pimp Jacket,Banana,,
7852,,,,181,43,45,53,40,Light Grey,Grey,Scream,Closed Scar,Dego Tee Blooded,,,
7853,,,,193,36,43,46,68,Pink,Green,Regular,Angry Wink,Dress,,Vibe Glasses,
7854,,,,197,60,46,65,26,Grey,Green,Gold Smirk,Wide Scar,,Beanie,,
7855,,,,177,54,40,30,53,Light Grey,White Noise,Saber Toothed,Sad,Trippy Tee,Beanie,,
7856,,,,191,47,41,43,60,Pink,Pink,Referee,Wide Scar,White Tee,Blonde Bun,Blue Shades,
7857,,,,222,54,56,64,48,Grey,Sky Blue,Scream,Regular,,Blonde Bun,Blue Shades,
7858,,,,198,14,61,58,65,Light Blue,Pink,Ooh,Regular,Cyan Jersey,Red Bandana,,
